EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111450) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
  2759,111450,20190204,   57,    0
  2759,111450,20190205,   41,    0
  2759,111450,20190206,   69,    0
  2759,111450,20190207,   53,    0
  2759,111450,20190208,   85,    0
  2759,111450,20190209,  112,    0
  2759,111450,20190210,   91,    0
  2759,111450,20190211,   73,    0
  2759,111450,20190212,   61,    0
  2759,111450,20190213,   83,    0
  2759,111450,20190214,  112,    0
  2759,111450,20190215,  153,    0
  2759,111450,20190216,  167,    0
  2759,111450,20190217,  143,    0
  2759,111450,20190218,  153,    0
  2759,111450,20190219,  102,    0
  2759,111450,20190220,  105,    0
  2759,111450,20190221,  109,    0
  2759,111450,20190222,   87,    0
  2759,111450,20190223,   51,    0
  2759,111450,20190224,  132,    0
  2759,111450,20190225,  139,    0
  2759,111450,20190226,  118,    0
  2759,111450,20190227,  167,    0
  2759,111450,20190228,  129,    0
  2759,111450,20190301,   58,    0
  2759,111450,20190302,   58,    0
  2759,111450,20190303,  117,    0
  2759,111450,20190304,  151,    0
  2759,111450,20190305,   96,    0
  2759,111450,20190306,  127,    0
  2759,111450,20190307,  169,    0
  2759,111450,20190308,   99,    0
  2759,111450,20190309,  120,    0
  2759,111450,20190310,   79,    0
  2759,111450,20190311,   62,    0
  2759,111450,20190312,   90,    0
  2759,111450,20190313,  102,    0
  2759,111450,20190314,   86,    0
  2759,111450,20190315,   99,    0
  2759,111450,20190316,   92,    0
  2759,111450,20190317,  131,    0
  2759,111450,20190318,   96,    0
  2759,111450,20190319,   91,    0
  2759,111450,20190320,  132,    0
  2759,111450,20190321,  122,    0
  2759,111450,20190322,  107,    0
  2759,111450,20190323,  171,    0
  2759,111450,20190324,  120,    0
  2759,111450,20190325,   86,    0
  2759,111450,20190326,   80,    0
  2759,111450,20190327,  106,    0
  2759,111450,20190328,  102,    0
  2759,111450,20190329,  123,    0
  2759,111450,20190330,  188,    0
  2759,111450,20190331,  127,    0
  2759,111450,20190401,  114,    0
  2759,111450,20190402,  153,    0
  2759,111450,20190403,  191,    0
  2759,111450,20190404,  206,    0
  2759,111450,20190405,  150,    0
  2759,111450,20190406,  209,    0
  2759,111450,20190407,  192,    0
  2759,111450,20190408,  193,    0
  2759,111450,20190409,  112,    0
  2759,111450,20190410,   98,    0
  2759,111450,20190411,   64,    0
  2759,111450,20190412,   46,    0
  2759,111450,20190413,   72,    0
  2759,111450,20190414,  105,    0
  2759,111450,20190415,  129,    0
  2759,111450,20190416,  156,    0
  2759,111450,20190417,  176,    0
  2759,111450,20190418,  203,    0
  2759,111450,20190419,  214,    0
  2759,111450,20190420,  214,    0
  2759,111450,20190421,  211,    0
  2759,111450,20190422,  186,    0
  2759,111450,20190423,  188,    0
  2759,111450,20190424,  231,    0
  2759,111450,20190425,  258,    0
  2759,111450,20190426,  254,    0
  2759,111450,20190427,  187,    0
  2759,111450,20190428,  133,    0
  2759,111450,20190429,  171,    0
  2759,111450,20190430,  183,    0
  2759,111450,20190501,  176,    0
  2759,111450,20190502,  137,    0
  2759,111450,20190503,  123,    0
  2759,111450,20190504,  115,    0
  2759,111450,20190505,  128,    0
  2759,111450,20190506,  134,    0
  2759,111450,20190507,  135,    0
  2759,111450,20190508,  183,    0
  2759,111450,20190509,  184,    0
  2759,111450,20190510,  168,    0
  2759,111450,20190511,  151,    0
  2759,111450,20190512,  172,    0
  2759,111450,20190513,  159,    0
  2759,111450,20190514,  135,    0
  2759,111450,20190515,  133,    0
  2759,111450,20190516,  116,    0
  2759,111450,20190517,  200,    0
  2759,111450,20190518,  246,    0
  2759,111450,20190519,  261,    0
  2759,111450,20190520,  253,    0
  2759,111450,20190521,  244,    0
  2759,111450,20190522,  158,    0
  2759,111450,20190523,  193,    0
  2759,111450,20190524,  238,    0
  2759,111450,20190525,  163,    0
  2759,111450,20190526,  217,    0
  2759,111450,20190527,  222,    0
  2759,111450,20190528,  198,    0
  2759,111450,20190529,  181,    0
  2759,111450,20190530,  236,    0
  2759,111450,20190531,  250,    0
  2759,111450,20190601,  283,    0
  2759,111450,20190602,  315,    0
  2759,111450,20190603,  339,    0
  2759,111450,20190604,  312,    0
  2759,111450,20190605,  339,    0
  2759,111450,20190606,  320,    0
  2759,111450,20190607,  252,    0
  2759,111450,20190608,  227,    0
  2759,111450,20190609,  259,    0
  2759,111450,20190610,  272,    0
  2759,111450,20190611,  294,    0
  2759,111450,20190612,  332,    0
  2759,111450,20190613,  247,    0
  2759,111450,20190614,  296,    0
  2759,111450,20190615,  319,    0
  2759,111450,20190616,  225,    0
  2759,111450,20190617,  265,    0
  2759,111450,20190618,  293,    0
  2759,111450,20190619,  322,    0
  2759,111450,20190620,  262,    0
  2759,111450,20190621,  253,    0
  2759,111450,20190622,  258,    0
  2759,111450,20190623,  280,    0
  2759,111450,20190624,  298,    0
  2759,111450,20190625,  337,    0
  2759,111450,20190626,  375,    0
  2759,111450,20190627,  260,    0
  2759,111450,20190628,  248,    0
  2759,111450,20190629,  317,    0
  2759,111450,20190630,  385,    0
  2759,111450,20190701,  292,    0
  2759,111450,20190702,  224,    0
  2759,111450,20190703,  211,    0
  2759,111450,20190704,  232,    0
  2759,111450,20190705,  211,    0
  2759,111450,20190706,  235,    0
  2759,111450,20190707,  197,    0
  2759,111450,20190708,  180,    0
  2759,111450,20190709,  187,    0
  2759,111450,20190710,  227,    0
  2759,111450,20190711,  244,    0
  2759,111450,20190712,  222,    0
  2759,111450,20190713,  257,    0
  2759,111450,20190714,  214,    0
  2759,111450,20190715,  181,    0
  2759,111450,20190716,  213,    0
  2759,111450,20190717,  245,    0
  2759,111450,20190718,  275,    0
  2759,111450,20190719,  253,    0
  2759,111450,20190720,  306,    0
  2759,111450,20190721,  274,    0
  2759,111450,20190722,  254,    0
  2759,111450,20190723,  306,    0
  2759,111450,20190724,  326,    0
  2759,111450,20190725,  339,    0
  2759,111450,20190726,  313,    0
  2759,111450,20190727,  290,    0
  2759,111450,20190728,  316,    0
  2759,111450,20190729,  340,    0
  2759,111450,20190730,  273,    0
  2759,111450,20190731,  243,    0
  2759,111450,20190801,  246,    0
  2759,111450,20190802,  255,    0
  2759,111450,20190803,  262,    0
  2759,111450,20190804,  246,    0
  2759,111450,20190805,  250,    0
  2759,111450,20190806,  286,    0
  2759,111450,20190807,  258,    0
  2759,111450,20190808,  274,    0
  2759,111450,20190809,  282,    0
  2759,111450,20190810,  278,    0
  2759,111450,20190811,  289,    0
  2759,111450,20190812,  234,    0
  2759,111450,20190813,  230,    0
  2759,111450,20190814,  228,    0
  2759,111450,20190815,  227,    0
  2759,111450,20190816,  236,    0
  2759,111450,20190817,  278,    0
  2759,111450,20190818,  269,    0
  2759,111450,20190819,  247,    0
  2759,111450,20190820,  251,    0
  2759,111450,20190821,  240,    0
  2759,111450,20190822,  266,    0
  2759,111450,20190823,  283,    0
  2759,111450,20190824,  296,    0
  2759,111450,20190825,  313,    0
  2759,111450,20190826,  317,    0
  2759,111450,20190827,  323,    0
  2759,111450,20190828,  337,    0
  2759,111450,20190829,  311,    0
  2759,111450,20190830,  299,    0
  2759,111450,20190831,  339,    0
  2759,111450,20190901,  305,    0
  2759,111450,20190902,  222,    0
  2759,111450,20190903,  218,    0
  2759,111450,20190904,  273,    0
  2759,111450,20190905,  225,    0
  2759,111450,20190906,  210,    0
  2759,111450,20190907,  196,    0
  2759,111450,20190908,  210,    0
  2759,111450,20190909,  147,    0
  2759,111450,20190910,  203,    0
  2759,111450,20190911,  229,    0
  2759,111450,20190912,  227,    0
  2759,111450,20190913,  230,    0
  2759,111450,20190914,  194,    0
  2759,111450,20190915,  243,    0
  2759,111450,20190916,  163,    0
  2759,111450,20190917,  157,    0
  2759,111450,20190918,  166,    0
  2759,111450,20190919,  167,    0
  2759,111450,20190920,  172,    0
  2759,111450,20190921,  222,    0
  2759,111450,20190922,  251,    0
  2759,111450,20190923,  233,    0
  2759,111450,20190924,  186,    0
  2759,111450,20190925,  171,    0
  2759,111450,20190926,  205,    0
  2759,111450,20190927,  171,    0
  2759,111450,20190928,  191,    0
  2759,111450,20190929,  170,    0
  2759,111450,20190930,  174,    0
  2759,111450,20191001,  173,    0
  2759,111450,20191002,  140,    0
  2759,111450,20191003,  125,    0
  2759,111450,20191004,  116,    0
  2759,111450,20191005,  117,    0
  2759,111450,20191006,  115,    0
  2759,111450,20191007,  125,    0
  2759,111450,20191008,  132,    0
  2759,111450,20191009,  161,    0
  2759,111450,20191010,  155,    0
  2759,111450,20191011,  158,    0
  2759,111450,20191012,  202,    0
  2759,111450,20191013,  247,    0
  2759,111450,20191014,  230,    0
  2759,111450,20191015,  219,    0
  2759,111450,20191016,  145,    0
  2759,111450,20191017,  181,    0
  2759,111450,20191018,  193,    0
  2759,111450,20191019,  162,    0
  2759,111450,20191020,  206,    0
  2759,111450,20191021,  185,    0
  2759,111450,20191022,  184,    0
  2759,111450,20191023,  172,    0
  2759,111450,20191024,  169,    0
  2759,111450,20191025,  186,    0
  2759,111450,20191026,  182,    0
  2759,111450,20191027,  168,    0
  2759,111450,20191028,  123,    0
  2759,111450,20191029,   94,    0
  2759,111450,20191030,   92,    0
  2759,111450,20191031,   72,    0
  2759,111450,20191101,   68,    0
  2759,111450,20191102,  163,    0
  2759,111450,20191103,  127,    0
  2759,111450,20191104,  130,    0
  2759,111450,20191105,  114,    0
  2759,111450,20191106,   92,    0
  2759,111450,20191107,  116,    0
  2759,111450,20191108,  101,    0
  2759,111450,20191109,   78,    0
  2759,111450,20191110,   97,    0
  2759,111450,20191111,   71,    0
  2759,111450,20191112,   74,    0
  2759,111450,20191113,   68,    0
  2759,111450,20191114,   90,    0
  2759,111450,20191115,   96,    0
  2759,111450,20191116,   89,    0
  2759,111450,20191117,   85,    0
  2759,111450,20191118,  113,    0
  2759,111450,20191119,   86,    0
  2759,111450,20191120,   62,    0
  2759,111450,20191121,   98,    0
  2759,111450,20191122,  102,    0
  2759,111450,20191123,   83,    0
  2759,111450,20191124,   65,    0
  2759,111450,20191125,   49,    0
  2759,111450,20191126,   81,    0
  2759,111450,20191127,   80,    0
  2759,111450,20191128,  126,    0
  2759,111450,20191129,   95,    0
  2759,111450,20191130,   50,    0
  2759,111450,20191201,   37,    0
  2759,111450,20191202,   48,    0
  2759,111450,20191203,   58,    0
  2759,111450,20191204,   73,    0
  2759,111450,20191205,   47,    0
  2759,111450,20191206,   57,    0
  2759,111450,20191207,   97,    0
  2759,111450,20191208,  114,    0
  2759,111450,20191209,   99,    0
  2759,111450,20191210,   63,    0
  2759,111450,20191211,   44,    0
  2759,111450,20191212,   40,    0
  2759,111450,20191213,   28,    0
  2759,111450,20191214,   57,    0
  2759,111450,20191215,   98,    0
  2759,111450,20191216,   82,    0
  2759,111450,20191217,  119,    0
  2759,111450,20191218,  120,    0
  2759,111450,20191219,   74,    0
  2759,111450,20191220,  106,    0
  2759,111450,20191221,  103,    0
  2759,111450,20191222,   52,    0
  2759,111450,20191223,   84,    0
  2759,111450,20191224,   83,    0
  2759,111450,20191225,   61,    0
  2759,111450,20191226,   60,    0
  2759,111450,20191227,   44,    0
  2759,111450,20191228,   24,    0
  2759,111450,20191229,   23,    0
  2759,111450,20191230,   72,    0
  2759,111450,20191231,   76,    0
  2759,111450,20200101,   57,    0
  2759,111450,20200102,   67,    0
  2759,111450,20200103,   72,    0
  2759,111450,20200104,   58,    0
  2759,111450,20200105,   38,    0
  2759,111450,20200106,   74,    0
  2759,111450,20200107,   58,    0
  2759,111450,20200108,   84,    0
  2759,111450,20200109,  100,    0
  2759,111450,20200110,  115,    0
  2759,111450,20200111,   72,    0
  2759,111450,20200112,   63,    0
  2759,111450,20200113,   82,    0
  2759,111450,20200114,  102,    0
  2759,111450,20200115,  140,    0
  2759,111450,20200116,  114,    0
  2759,111450,20200117,   93,    0
  2759,111450,20200118,   72,    0
  2759,111450,20200119,   50,    0
  2759,111450,20200120,   49,    0
  2759,111450,20200121,   69,    0
  2759,111450,20200122,   61,    0
  2759,111450,20200123,   63,    0
  2759,111450,20200124,   40,    0
  2759,111450,20200125,   16,    0
  2759,111450,20200126,    8,    0
  2759,111450,20200127,   91,    0
  2759,111450,20200128,   89,    0
  2759,111450,20200129,   65,    0
  2759,111450,20200130,   86,    0
  2759,111450,20200131,  113,    0
  2759,111450,20200201,  127,    0
  2759,111450,20200202,   89,    0
  2759,111450,20200203,   99,    0
  2759,111450,20200204,   68,    0
  2759,111450,20200205,   59,    0
  2759,111450,20200206,   63,    0
  2759,111450,20200207,   65,    0
  2759,111450,20200208,   90,    0
  2759,111450,20200209,  137,    0
  2759,111450,20200210,  141,    0
  2759,111450,20200211,   69,    0
  2759,111450,20200212,   68,    0
  2759,111450,20200213,   59,    0
  2759,111450,20200214,   60,    0
  2759,111450,20200215,  110,    0
  2759,111450,20200216,  160,    0
  2759,111450,20200217,  120,    0
  2759,111450,20200218,   83,    0
  2759,111450,20200219,   68,    0
  2759,111450,20200220,   78,    0
  2759,111450,20200221,   84,    0
  2759,111450,20200222,  126,    0
  2759,111450,20200223,   85,    0
  2759,111450,20200224,   78,    0
  2759,111450,20200225,  106,    0
  2759,111450,20200226,   44,    0
  2759,111450,20200227,   59,    0
  2759,111450,20200228,   80,    0
  2759,111450,20200229,  121,    0
  2759,111450,20200301,  105,    0
  2759,111450,20200302,   89,    0
  2759,111450,20200303,   69,    0
  2759,111450,20200304,   95,    0
  2759,111450,20200305,  103,    0
  2759,111450,20200306,   71,    0
  2759,111450,20200307,   68,    0
  2759,111450,20200308,   98,    0
  2759,111450,20200309,  107,    0
  2759,111450,20200310,  109,    0
  2759,111450,20200311,  128,    0
  2759,111450,20200312,  134,    0
  2759,111450,20200313,   99,    0
  2759,111450,20200314,   87,    0
  2759,111450,20200315,  121,    0
  2759,111450,20200316,  173,    0
  2759,111450,20200317,  160,    0
  2759,111450,20200318,  180,    0
  2759,111450,20200319,  149,    0
  2759,111450,20200320,   94,    0
  2759,111450,20200321,   69,    0
  2759,111450,20200322,   60,    0
  2759,111450,20200323,   58,    0
  2759,111450,20200324,   84,    0
  2759,111450,20200325,  102,    0
  2759,111450,20200326,  112,    0
  2759,111450,20200327,  156,    0
  2759,111450,20200328,  148,    0
  2759,111450,20200329,   57,    0
  2759,111450,20200330,   39,    0
  2759,111450,20200331,   53,    0
  2759,111450,20200401,  107,    0
  2759,111450,20200402,  113,    0
  2759,111450,20200403,  112,    0
  2759,111450,20200404,  130,    0
  2759,111450,20200405,  163,    0
  2759,111450,20200406,  219,    0
  2759,111450,20200407,  198,    0
  2759,111450,20200408,  222,    0
  2759,111450,20200409,  180,    0
  2759,111450,20200410,  164,    0
  2759,111450,20200411,  162,    0
  2759,111450,20200412,  240,    0
  2759,111450,20200413,  129,    0
  2759,111450,20200414,  110,    0
  2759,111450,20200415,  156,    0
  2759,111450,20200416,  179,    0
  2759,111450,20200417,  178,    0
  2759,111450,20200418,  166,    0
  2759,111450,20200419,  131,    0
  2759,111450,20200420,  151,    0
  2759,111450,20200421,  167,    0
  2759,111450,20200422,  184,    0
  2759,111450,20200423,  211,    0
  2759,111450,20200424,  227,    0
  2759,111450,20200425,  153,    0
  2759,111450,20200426,  187,    0
  2759,111450,20200427,  228,    0
  2759,111450,20200428,  237,    0
  2759,111450,20200429,  177,    0
  2759,111450,20200430,  188,    0
  2759,111450,20200501,  177,    0
  2759,111450,20200502,  152,    0
  2759,111450,20200503,  150,    0
  2759,111450,20200504,  119,    0
  2759,111450,20200505,  119,    0
  2759,111450,20200506,  166,    0
  2759,111450,20200507,  170,    0
  2759,111450,20200508,  216,    0
  2759,111450,20200509,  230,    0
  2759,111450,20200510,  240,    0
  2759,111450,20200511,  159,    0
  2759,111450,20200512,  121,    0
  2759,111450,20200513,  146,    0
  2759,111450,20200514,  137,    0
  2759,111450,20200515,  158,    0
  2759,111450,20200516,  164,    0
  2759,111450,20200517,  188,    0
  2759,111450,20200518,  223,    0
  2759,111450,20200519,  202,    0
  2759,111450,20200520,  213,    0
  2759,111450,20200521,  216,    0
  2759,111450,20200522,  226,    0
  2759,111450,20200523,  204,    0
  2759,111450,20200524,  173,    0
  2759,111450,20200525,  135,    0
  2759,111450,20200526,  204,    0
  2759,111450,20200527,  227,    0
  2759,111450,20200528,  207,    0
  2759,111450,20200529,  209,    0
  2759,111450,20200530,  183,    0
  2759,111450,20200531,  229,    0
  2759,111450,20200601,  244,    0
  2759,111450,20200602,  284,    0
  2759,111450,20200603,  253,    0
  2759,111450,20200604,  258,    0
  2759,111450,20200605,  186,    0
  2759,111450,20200606,  199,    0
  2759,111450,20200607,  200,    0
  2759,111450,20200608,  230,    0
  2759,111450,20200609,  223,    0
  2759,111450,20200610,  229,    0
  2759,111450,20200611,  206,    0
  2759,111450,20200612,  282,    0
  2759,111450,20200613,  318,    0
  2759,111450,20200614,  262,    0
  2759,111450,20200615,  250,    0
  2759,111450,20200616,  268,    0
  2759,111450,20200617,  286,    0
  2759,111450,20200618,  272,    0
  2759,111450,20200619,  217,    0
  2759,111450,20200620,  197,    0
  2759,111450,20200621,  240,    0
  2759,111450,20200622,  268,    0
  2759,111450,20200623,  248,    0
  2759,111450,20200624,  258,    0
  2759,111450,20200625,  285,    0
  2759,111450,20200626,  290,    0
  2759,111450,20200627,  322,    0
  2759,111450,20200628,  286,    0
  2759,111450,20200629,  245,    0
  2759,111450,20200630,  243,    0
  2759,111450,20200701,  234,    0
  2759,111450,20200702,  253,    0
  2759,111450,20200703,  244,    0
  2759,111450,20200704,  262,    0
  2759,111450,20200705,  282,    0
  2759,111450,20200706,  221,    0
  2759,111450,20200707,  216,    0
  2759,111450,20200708,  182,    0
  2759,111450,20200709,  201,    0
  2759,111450,20200710,  250,    0
  2759,111450,20200711,  211,    0
  2759,111450,20200712,  219,    0
  2759,111450,20200713,  245,    0
  2759,111450,20200714,  289,    0
  2759,111450,20200715,  183,    0
  2759,111450,20200716,  217,    0
  2759,111450,20200717,  208,    0
  2759,111450,20200718,  278,    0
  2759,111450,20200719,  308,    0
  2759,111450,20200720,  257,    0
  2759,111450,20200721,  236,    0
  2759,111450,20200722,  232,    0
  2759,111450,20200723,  240,    0
  2759,111450,20200724,  288,    0
  2759,111450,20200725,  268,    0
  2759,111450,20200726,  235,    0
  2759,111450,20200727,  265,    0
  2759,111450,20200728,  282,    0
  2759,111450,20200729,  239,    0
  2759,111450,20200730,  241,    0
  2759,111450,20200731,  271,    0
  2759,111450,20200801,  296,    0
  2759,111450,20200802,  239,    0
  2759,111450,20200803,  239,    0
  2759,111450,20200804,  242,    0
  2759,111450,20200805,  283,    0
  2759,111450,20200806,  303,    0
  2759,111450,20200807,  330,    0
  2759,111450,20200808,  359,    0
  2759,111450,20200809,  361,    0
  2759,111450,20200810,  326,    0
  2759,111450,20200811,  330,    0
  2759,111450,20200812,  315,    0
  2759,111450,20200813,  319,    0
  2759,111450,20200814,  291,    0
  2759,111450,20200815,  314,    0
  2759,111450,20200816,  311,    0
  2759,111450,20200817,  315,    0
  2759,111450,20200818,  259,    0
  2759,111450,20200819,  262,    0
  2759,111450,20200820,  315,    0
  2759,111450,20200821,  364,    0
  2759,111450,20200822,  264,    0
  2759,111450,20200823,  251,    0
  2759,111450,20200824,  232,    0
  2759,111450,20200825,  236,    0
  2759,111450,20200826,  215,    0
  2759,111450,20200827,  200,    0
  2759,111450,20200828,  232,    0
  2759,111450,20200829,  237,    0
  2759,111450,20200830,  236,    0
  2759,111450,20200831,  229,    0
  2759,111450,20200901,  189,    0
  2759,111450,20200902,  189,    0
  2759,111450,20200903,  228,    0
  2759,111450,20200904,  232,    0
  2759,111450,20200905,  183,    0
  2759,111450,20200906,  200,    0
  2759,111450,20200907,  200,    0
  2759,111450,20200908,  232,    0
  2759,111450,20200909,  254,    0
  2759,111450,20200910,  197,    0
  2759,111450,20200911,  224,    0
  2759,111450,20200912,  271,    0
  2759,111450,20200913,  250,    0
  2759,111450,20200914,  297,    0
  2759,111450,20200915,  309,    0
  2759,111450,20200916,  298,    0
  2759,111450,20200917,  190,    0
  2759,111450,20200918,  202,    0
  2759,111450,20200919,  213,    0
  2759,111450,20200920,  228,    0
  2759,111450,20200921,  253,    0
  2759,111450,20200922,  268,    0
  2759,111450,20200923,  279,    0
  2759,111450,20200924,  229,    0
  2759,111450,20200925,  158,    0
  2759,111450,20200926,  121,    0
  2759,111450,20200927,  126,    0
  2759,111450,20200928,  186,    0
  2759,111450,20200929,  187,    0
  2759,111450,20200930,  211,    0
  2759,111450,20201001,  164,    0
  2759,111450,20201002,  166,    0
  2759,111450,20201003,  221,    0
  2759,111450,20201004,  190,    0
  2759,111450,20201005,  167,    0
  2759,111450,20201006,  168,    0
  2759,111450,20201007,  165,    0
  2759,111450,20201008,  149,    0
  2759,111450,20201009,  154,    0
  2759,111450,20201010,  130,    0
  2759,111450,20201011,  114,    0
  2759,111450,20201012,  121,    0
  2759,111450,20201013,  121,    0
  2759,111450,20201014,  106,    0
  2759,111450,20201015,  115,    0
  2759,111450,20201016,  112,    0
  2759,111450,20201017,  122,    0
  2759,111450,20201018,   94,    0
  2759,111450,20201019,  113,    0
  2759,111450,20201020,  123,    0
  2759,111450,20201021,  154,    0
  2759,111450,20201022,  193,    0
  2759,111450,20201023,  170,    0
  2759,111450,20201024,  174,    0
  2759,111450,20201025,  173,    0
  2759,111450,20201026,  135,    0
  2759,111450,20201027,  127,    0
  2759,111450,20201028,  138,    0
  2759,111450,20201029,  119,    0
  2759,111450,20201030,  138,    0
  2759,111450,20201031,  149,    0
  2759,111450,20201101,  150,    0
  2759,111450,20201102,  210,    0
  2759,111450,20201103,  150,    0
  2759,111450,20201104,  122,    0
  2759,111450,20201105,  117,    0
  2759,111450,20201106,  100,    0
  2759,111450,20201107,  126,    0
  2759,111450,20201108,  105,    0
  2759,111450,20201109,   63,    0
  2759,111450,20201110,   60,    0
  2759,111450,20201111,   68,    0
  2759,111450,20201112,  108,    0
  2759,111450,20201113,  122,    0
  2759,111450,20201114,  152,    0
  2759,111450,20201115,  150,    0
  2759,111450,20201116,  129,    0
  2759,111450,20201117,  113,    0
  2759,111450,20201118,  126,    0
  2759,111450,20201119,  128,    0
  2759,111450,20201120,   64,    0
  2759,111450,20201121,   67,    0
  2759,111450,20201122,  109,    0
  2759,111450,20201123,   88,    0
  2759,111450,20201124,   78,    0
  2759,111450,20201125,   26,    0
  2759,111450,20201126,   77,    0
  2759,111450,20201127,   82,    0
  2759,111450,20201128,   52,    0
  2759,111450,20201129,   49,    0
  2759,111450,20201130,   26,    0
  2759,111450,20201201,   41,    0
  2759,111450,20201202,   17,    0
  2759,111450,20201203,   10,    0
  2759,111450,20201204,   45,    0
  2759,111450,20201205,   82,    0
  2759,111450,20201206,  117,    0
  2759,111450,20201207,   84,    0
  2759,111450,20201208,   68,    0
  2759,111450,20201209,   24,    0
  2759,111450,20201210,    6,    0
  2759,111450,20201211,   13,    0
  2759,111450,20201212,   34,    0
  2759,111450,20201213,   42,    0
  2759,111450,20201214,   76,    0
  2759,111450,20201215,   75,    0
  2759,111450,20201216,   96,    0
  2759,111450,20201217,   82,    0
  2759,111450,20201218,   92,    0
  2759,111450,20201219,   71,    0
  2759,111450,20201220,   53,    0
  2759,111450,20201221,   71,    0
  2759,111450,20201222,  138,    0
  2759,111450,20201223,  104,    0
  2759,111450,20201224,  108,    0
  2759,111450,20201225,   40,    0
  2759,111450,20201226,   21,    0
  2759,111450,20201227,   25,    0
  2759,111450,20201228,   44,    0
  2759,111450,20201229,   42,    0
  2759,111450,20201230,   53,    0
  2759,111450,20201231,   50,    0
  2759,111450,20210101,   30,    0
  2759,111450,20210102,   42,    0
  2759,111450,20210103,   11,    0
  2759,111450,20210104,    9,    0
  2759,111450,20210105,   35,    0
  2759,111450,20210106,   36,    0
  2759,111450,20210107,   18,    0
  2759,111450,20210108,   19,    0
  2759,111450,20210109,   26,    0
  2759,111450,20210110,   24,    0
  2759,111450,20210111,   17,    0
  2759,111450,20210112,   35,    0
  2759,111450,20210113,   38,    0
  2759,111450,20210114,   20,    0
  2759,111450,20210115,   16,    0
  2759,111450,20210116,   -3,    0
  2759,111450,20210117,   -2,    0
  2759,111450,20210118,   30,    0
  2759,111450,20210119,   53,    0
  2759,111450,20210120,   89,    0
  2759,111450,20210121,  130,    0
  2759,111450,20210122,  113,    0
  2759,111450,20210123,   33,    0
  2759,111450,20210124,   19,    0
  2759,111450,20210125,   23,    0
  2759,111450,20210126,   35,    0
  2759,111450,20210127,   55,    0
  2759,111450,20210128,   40,    0
  2759,111450,20210129,    8,    0
  2759,111450,20210130,    7,    0
  2759,111450,20210131,    2,    0
  2759,111450,20210201,   10,    0
  2759,111450,20210202,   28,    0
  2759,111450,20210203,   95,    0
  2759,111450,20210204,   26,    0
  2759,111450,20210205,   12,    0
  2759,111450,20210206,   -6,    0
  2759,111450,20210207,  -44,    0
  2759,111450,20210208,  -64,    0
  2759,111450,20210209,  -70,    0
  2759,111450,20210210,  -25,    0
  2759,111450,20210211,  -24,    0
  2759,111450,20210212,  -19,    0
  2759,111450,20210213,  -10,    0
  2759,111450,20210214,   -9,    0
  2759,111450,20210215,    6,    0
  2759,111450,20210216,   38,    0
  2759,111450,20210217,   79,    0
  2759,111450,20210218,  108,    0
  2759,111450,20210219,  102,    0
  2759,111450,20210220,  130,    0
  2759,111450,20210221,  171,    0
  2759,111450,20210222,  141,    0
  2759,111450,20210223,  181,    0
  2759,111450,20210224,  196,    0
  2759,111450,20210225,  194,    0
  2759,111450,20210226,   95,    0
  2759,111450,20210227,   74,    0
  2759,111450,20210228,   45,    0
  2759,111450,20210301,   97,    0
  2759,111450,20210302,  140,    0
  2759,111450,20210303,  143,    0
  2759,111450,20210304,   76,    0
  2759,111450,20210305,   63,    0
  2759,111450,20210306,   41,    0
  2759,111450,20210307,   42,    0
  2759,111450,20210308,   69,    0
  2759,111450,20210309,   74,    0
  2759,111450,20210310,   84,    0
  2759,111450,20210311,  127,    0
  2759,111450,20210312,  107,    0
  2759,111450,20210313,  104,    0
  2759,111450,20210314,   80,    0
  2759,111450,20210315,   86,    0
  2759,111450,20210316,   76,    0
  2759,111450,20210317,   56,    0
  2759,111450,20210318,   72,    0
  2759,111450,20210319,   41,    0
  2759,111450,20210320,   42,    0
  2759,111450,20210321,  100,    0
  2759,111450,20210322,  104,    0
  2759,111450,20210323,   76,    0
  2759,111450,20210324,  132,    0
  2759,111450,20210325,  158,    0
  2759,111450,20210326,  163,    0
  2759,111450,20210327,  114,    0
  2759,111450,20210328,  121,    0
  2759,111450,20210329,  202,    0
  2759,111450,20210330,  220,    0
  2759,111450,20210331,  238,    0
  2759,111450,20210401,  173,    0
  2759,111450,20210402,  122,    0
  2759,111450,20210403,   98,    0
  2759,111450,20210404,  114,    0
  2759,111450,20210405,   59,    0
  2759,111450,20210406,   72,    0
  2759,111450,20210407,   66,    0
  2759,111450,20210408,   75,    0
  2759,111450,20210409,  135,    0
  2759,111450,20210410,   92,    0
  2759,111450,20210411,  205,    0
