EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111449) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
  2759,111449,20240618,  130,    0
  2759,111449,20240619,  120,    0
  2759,111449,20240620,  105,    0
  2759,111449,20240621,  162,    0
  2759,111449,20240622,  151,    0
  2759,111449,20240623,  147,    0
  2759,111449,20240624,  131,    0
  2759,111449,20240625,  151,    0
  2759,111449,20240626,  173,    0
  2759,111449,20240627,  208,    0
  2759,111449,20240628,  150,    0
  2759,111449,20240629,  153,    0
  2759,111449,20240630,  171,    0
  2759,111449,20240701,  134,    0
  2759,111449,20240702,  131,    0
  2759,111449,20240703,  124,    0
  2759,111449,20240704,  126,    0
  2759,111449,20240705,  105,    0
  2759,111449,20240706,  151,    0
  2759,111449,20240707,  120,    0
  2759,111449,20240708,  117,    0
  2759,111449,20240709,  186,    0
  2759,111449,20240710,  201,    0
  2759,111449,20240711,  193,    0
  2759,111449,20240712,  182,    0
  2759,111449,20240713,  142,    0
  2759,111449,20240714,  128,    0
  2759,111449,20240715,  147,    0
  2759,111449,20240716,  169,    0
  2759,111449,20240717,  153,    0
  2759,111449,20240718,  129,    0
  2759,111449,20240719,  152,    0
  2759,111449,20240720,  188,    0
  2759,111449,20240721,  178,    0
  2759,111449,20240722,  151,    0
  2759,111449,20240723,  128,    0
  2759,111449,20240724,  153,    0
  2759,111449,20240725,  128,    0
  2759,111449,20240726,  145,    0
  2759,111449,20240727,  168,    0
  2759,111449,20240728,  151,    0
  2759,111449,20240729,  134,    0
  2759,111449,20240730,  119,    0
  2759,111449,20240731,  154,    0
  2759,111449,20240801,  177,    0
  2759,111449,20240802,  176,    0
  2759,111449,20240803,  141,    0
  2759,111449,20240804,  168,    0
  2759,111449,20240805,  142,    0
  2759,111449,20240806,  122,    0
  2759,111449,20240807,  149,    0
  2759,111449,20240808,  154,    0
  2759,111449,20240809,  155,    0
  2759,111449,20240810,  156,    0
  2759,111449,20240811,  157,    0
  2759,111449,20240812,  127,    0
  2759,111449,20240813,  149,    0
  2759,111449,20240814,  167,    0
  2759,111449,20240815,  187,    0
  2759,111449,20240816,  171,    0
  2759,111449,20240817,  191,    0
  2759,111449,20240818,  170,    0
  2759,111449,20240819,  135,    0
  2759,111449,20240820,  113,    0
  2759,111449,20240821,  147,    0
  2759,111449,20240822,  144,    0
  2759,111449,20240823,  168,    0
  2759,111449,20240824,  163,    0
  2759,111449,20240825,  145,    0
  2759,111449,20240826,   95,    0
  2759,111449,20240827,  130,    0
  2759,111449,20240828,  154,    0
  2759,111449,20240829,  204,    0
  2759,111449,20240830,  161,    0
  2759,111449,20240831,  152,    0
  2759,111449,20240901,  136,    0
  2759,111449,20240902,  121,    0
  2759,111449,20240903,  173,    0
  2759,111449,20240904,  191,    0
  2759,111449,20240905,  202,    0
  2759,111449,20240906,  177,    0
  2759,111449,20240907,  155,    0
  2759,111449,20240908,  188,    0
  2759,111449,20240909,  138,    0
  2759,111449,20240910,  145,    0
  2759,111449,20240911,  111,    0
  2759,111449,20240912,   89,    0
  2759,111449,20240913,   87,    0
  2759,111449,20240914,  101,    0
  2759,111449,20240915,   91,    0
  2759,111449,20240916,  124,    0
  2759,111449,20240917,  150,    0
  2759,111449,20240918,  142,    0
  2759,111449,20240919,  146,    0
  2759,111449,20240920,  131,    0
  2759,111449,20240921,  102,    0
  2759,111449,20240922,  102,    0
  2759,111449,20240923,   91,    0
  2759,111449,20240924,  107,    0
  2759,111449,20240925,  126,    0
  2759,111449,20240926,  140,    0
  2759,111449,20240927,  130,    0
  2759,111449,20240928,   72,    0
  2759,111449,20240929,   58,    0
  2759,111449,20240930,   55,    0
  2759,111449,20241001,   80,    0
  2759,111449,20241002,   88,    0
  2759,111449,20241003,   96,    0
  2759,111449,20241004,   80,    0
  2759,111449,20241005,   65,    0
  2759,111449,20241006,   68,    0
  2759,111449,20241007,   68,    0
  2759,111449,20241008,  115,    0
  2759,111449,20241009,  137,    0
  2759,111449,20241010,   87,    0
  2759,111449,20241011,   48,    0
  2759,111449,20241012,   21,    0
  2759,111449,20241013,   84,    0
  2759,111449,20241014,   70,    0
  2759,111449,20241015,   46,    0
  2759,111449,20241016,   43,    0
  2759,111449,20241017,   74,    0
  2759,111449,20241018,   87,    0
  2759,111449,20241019,  102,    0
  2759,111449,20241020,  107,    0
  2759,111449,20241021,  142,    0
  2759,111449,20241022,   87,    0
  2759,111449,20241023,   42,    0
  2759,111449,20241024,   29,    0
  2759,111449,20241025,   67,    0
  2759,111449,20241026,   69,    0
  2759,111449,20241027,   75,    0
  2759,111449,20241028,   68,    0
  2759,111449,20241029,  121,    0
  2759,111449,20241030,  117,    0
  2759,111449,20241031,   90,    0
  2759,111449,20241101,  100,    0
  2759,111449,20241102,    5,    0
  2759,111449,20241103,  -15,    0
  2759,111449,20241104,   65,    0
  2759,111449,20241105,   37,    0
  2759,111449,20241106,   31,    0
  2759,111449,20241107,   44,    0
  2759,111449,20241108,   46,    0
  2759,111449,20241109,   17,    0
  2759,111449,20241110,    6,    0
  2759,111449,20241111,   13,    0
  2759,111449,20241112,   36,    0
  2759,111449,20241113,   25,    0
  2759,111449,20241114,   21,    0
  2759,111449,20241115,   46,    0
  2759,111449,20241116,   66,    0
  2759,111449,20241117,   50,    0
  2759,111449,20241118,   24,    0
  2759,111449,20241119,   11,    0
  2759,111449,20241120,   13,    0
  2759,111449,20241121,   -5,    0
  2759,111449,20241122,   -4,    0
  2759,111449,20241123,   -5,    0
  2759,111449,20241124,   30,    0
  2759,111449,20241125,   86,    0
  2759,111449,20241126,   67,    0
  2759,111449,20241127,   47,    0
  2759,111449,20241128,   51,    0
  2759,111449,20241129,   22,    0
  2759,111449,20241130,   -5,    0
  2759,111449,20241201,  -19,    0
  2759,111449,20241202,  -15,    0
  2759,111449,20241203,   47,    0
  2759,111449,20241204,   42,    0
  2759,111449,20241205,   26,    0
  2759,111449,20241206,   26,    0
  2759,111449,20241207,   46,    0
  2759,111449,20241208,   32,    0
  2759,111449,20241209,   13,    0
  2759,111449,20241210,   22,    0
  2759,111449,20241211,   14,    0
  2759,111449,20241212,    6,    0
  2759,111449,20241213,    1,    0
  2759,111449,20241214,  -15,    0
  2759,111449,20241215,   39,    0
  2759,111449,20241216,   85,    0
  2759,111449,20241217,   81,    0
  2759,111449,20241218,   63,    0
  2759,111449,20241219,   56,    0
  2759,111449,20241220,   28,    0
  2759,111449,20241221,   26,    0
  2759,111449,20241222,   37,    0
  2759,111449,20241223,   29,    0
  2759,111449,20241224,    6,    0
  2759,111449,20241225,    2,    0
  2759,111449,20241226,   36,    0
  2759,111449,20241227,   -3,    0
  2759,111449,20241228,  -27,    0
  2759,111449,20241229,  -35,    0
  2759,111449,20241230,   -4,    0
  2759,111449,20241231,    1,    0
  2759,111449,20250101,   20,    0
  2759,111449,20250102,   20,    0
  2759,111449,20250103,  -10,    0
  2759,111449,20250104,   -8,    0
  2759,111449,20250105,  -26,    0
  2759,111449,20250106,   12,    0
  2759,111449,20250107,   15,    0
  2759,111449,20250108,    3,    0
  2759,111449,20250109,    3,    0
  2759,111449,20250110,    7,    0
  2759,111449,20250111,   -2,    0
  2759,111449,20250112,   -9,    0
  2759,111449,20250113,  -47,    0
  2759,111449,20250114,  -31,    0
  2759,111449,20250115,   22,    0
  2759,111449,20250116,   16,    0
  2759,111449,20250117,  -16,    0
  2759,111449,20250118,  -30,    0
  2759,111449,20250119,  -34,    0
  2759,111449,20250120,  -15,    0
  2759,111449,20250121,  -24,    0
  2759,111449,20250122,  -26,    0
  2759,111449,20250123,   -1,    0
  2759,111449,20250124,   23,    0
  2759,111449,20250125,   68,    0
  2759,111449,20250126,   35,    0
  2759,111449,20250127,   41,    0
  2759,111449,20250128,   50,    0
  2759,111449,20250129,   44,    0
  2759,111449,20250130,   32,    0
  2759,111449,20250131,   27,    0
  2759,111449,20250201,    3,    0
  2759,111449,20250202,    7,    0
  2759,111449,20250203,  -44,    0
  2759,111449,20250204,  -41,    0
  2759,111449,20250205,  -32,    0
  2759,111449,20250206,   26,    0
  2759,111449,20250207,    9,    0
  2759,111449,20250208,   -9,    0
  2759,111449,20250209,  -29,    0
  2759,111449,20250210,  -16,    0
  2759,111449,20250211,  -40,    0
  2759,111449,20250212,  -59,    0
  2759,111449,20250213,  -23,    0
  2759,111449,20250214,  -21,    0
  2759,111449,20250215,  -45,    0
  2759,111449,20250216,  -71,    0
  2759,111449,20250217, -113,    0
  2759,111449,20250218, -116,    0
  2759,111449,20250219, -113,    0
  2759,111449,20250220,  -64,    0
  2759,111449,20250221,   13,    0
  2759,111449,20250222,   13,    0
  2759,111449,20250223,   10,    0
  2759,111449,20250224,   -7,    0
  2759,111449,20250225,   63,    0
  2759,111449,20250226,   54,    0
  2759,111449,20250227,   50,    0
  2759,111449,20250228,   17,    0
  2759,111449,20250301,    8,    0
  2759,111449,20250302,    8,    0
  2759,111449,20250303,   22,    0
  2759,111449,20250304,    4,    0
  2759,111449,20250305,   12,    0
  2759,111449,20250306,   12,    0
  2759,111449,20250307,    1,    0
  2759,111449,20250308,   25,    0
  2759,111449,20250309,   25,    0
  2759,111449,20250310,   22,    0
  2759,111449,20250311,    7,    0
  2759,111449,20250312,   35,    0
  2759,111449,20250313,    4,    0
  2759,111449,20250314,   24,    0
  2759,111449,20250315,    6,    0
  2759,111449,20250316,  -31,    0
  2759,111449,20250317,  -15,    0
  2759,111449,20250318,  -37,    0
  2759,111449,20250319,  -45,    0
  2759,111449,20250320,  -15,    0
  2759,111449,20250321,    4,    0
  2759,111449,20250322,   47,    0
  2759,111449,20250323,   58,    0
  2759,111449,20250324,   51,    0
  2759,111449,20250325,   48,    0
  2759,111449,20250326,   45,    0
  2759,111449,20250327,   23,    0
  2759,111449,20250328,   -4,    0
  2759,111449,20250329,   35,    0
  2759,111449,20250330,    3,    0
  2759,111449,20250331,   61,    0
  2759,111449,20250401,   43,    0
  2759,111449,20250402,   18,    0
  2759,111449,20250403,   39,    0
  2759,111449,20250404,   42,    0
  2759,111449,20250405,   12,    0
  2759,111449,20250406,   -8,    0
  2759,111449,20250407,   39,    0
  2759,111449,20250408,   35,    0
  2759,111449,20250409,   34,    0
  2759,111449,20250410,   52,    0
  2759,111449,20250411,   46,    0
  2759,111449,20250412,   49,    0
  2759,111449,20250413,   78,    0
  2759,111449,20250414,   79,    0
  2759,111449,20250415,  114,    0
  2759,111449,20250416,  126,    0
  2759,111449,20250417,  134,    0
  2759,111449,20250418,   87,    0
  2759,111449,20250419,   55,    0
  2759,111449,20250420,   31,    0
  2759,111449,20250421,   79,    0
  2759,111449,20250422,   84,    0
  2759,111449,20250423,   73,    0
  2759,111449,20250424,   85,    0
  2759,111449,20250425,   69,    0
  2759,111449,20250426,   51,    0
  2759,111449,20250427,   33,    0
  2759,111449,20250428,   37,    0
  2759,111449,20250429,   63,    0
  2759,111449,20250430,   88,    0
  2759,111449,20250501,   85,    0
  2759,111449,20250502,  124,    0
  2759,111449,20250503,  112,    0
  2759,111449,20250504,   61,    0
  2759,111449,20250505,   39,    0
  2759,111449,20250506,    9,    0
  2759,111449,20250507,   56,    0
  2759,111449,20250508,   26,    0
  2759,111449,20250509,   37,    0
  2759,111449,20250510,   72,    0
  2759,111449,20250511,   52,    0
  2759,111449,20250512,   31,    0
  2759,111449,20250513,   48,    0
  2759,111449,20250514,  105,    0
  2759,111449,20250515,   72,    0
  2759,111449,20250516,   74,    0
  2759,111449,20250517,   69,    0
  2759,111449,20250518,   67,    0
  2759,111449,20250519,  102,    0
  2759,111449,20250520,   78,    0
  2759,111449,20250521,  111,    0
  2759,111449,20250522,   60,    0
  2759,111449,20250523,   46,    0
  2759,111449,20250524,   55,    0
  2759,111449,20250525,  111,    0
  2759,111449,20250526,  107,    0
  2759,111449,20250527,   89,    0
  2759,111449,20250528,  126,    0
  2759,111449,20250529,  110,    0
  2759,111449,20250530,  131,    0
  2759,111449,20250531,  129,    0
  2759,111449,20250601,  154,    0
  2759,111449,20250602,  130,    0
  2759,111449,20250603,  121,    0
  2759,111449,20250604,  147,    0
  2759,111449,20250605,  145,    0
  2759,111449,20250606,  140,    0
  2759,111449,20250607,  130,    0
  2759,111449,20250608,  117,    0
  2759,111449,20250609,   94,    0
  2759,111449,20250610,  114,    0
  2759,111449,20250611,  115,    0
  2759,111449,20250612,   95,    0
  2759,111449,20250613,  116,    0
  2759,111449,20250614,  136,    0
  2759,111449,20250615,  154,    0
  2759,111449,20250616,  155,    0
  2759,111449,20250617,  139,    0
  2759,111449,20250618,  146,    0
  2759,111449,20250619,  132,    0
  2759,111449,20250620,  112,    0
  2759,111449,20250621,  104,    0
  2759,111449,20250622,  149,    0
  2759,111449,20250623,  156,    0
  2759,111449,20250624,  140,    0
  2759,111449,20250625,  162,    0
  2759,111449,20250626,  139,    0
  2759,111449,20250627,  157,    0
  2759,111449,20250628,  143,    0
  2759,111449,20250629,  164,    0
  2759,111449,20250630,  134,    0
  2759,111449,20250701,  135,    0
  2759,111449,20250702,  179,    0
  2759,111449,20250703,  152,    0
  2759,111449,20250704,  127,    0
  2759,111449,20250705,  141,    0
  2759,111449,20250706,  164,    0
  2759,111449,20250707,  159,    0
  2759,111449,20250708,  135,    0
  2759,111449,20250709,  155,    0
  2759,111449,20250710,  142,    0
  2759,111449,20250711,  128,    0
  2759,111449,20250712,  144,    0
  2759,111449,20250713,  160,    0
  2759,111449,20250714,  147,    0
  2759,111449,20250715,  151,    0
  2759,111449,20250716,  144,    0
  2759,111449,20250717,  137,    0
  2759,111449,20250718,  164,    0
  2759,111449,20250719,  155,    0
  2759,111449,20250720,  169,    0
  2759,111449,20250721,  153,    0
  2759,111449,20250722,  149,    0
  2759,111449,20250723,  163,    0
  2759,111449,20250724,  164,    0
  2759,111449,20250725,  177,    0
  2759,111449,20250726,  153,    0
  2759,111449,20250727,  150,    0
  2759,111449,20250728,  173,    0
  2759,111449,20250729,  143,    0
  2759,111449,20250730,  133,    0
  2759,111449,20250731,  141,    0
  2759,111449,20250801,  152,    0
  2759,111449,20250802,  153,    0
  2759,111449,20250803,  143,    0
  2759,111449,20250804,  149,    0
  2759,111449,20250805,  134,    0
  2759,111449,20250806,  120,    0
  2759,111449,20250807,  123,    0
  2759,111449,20250808,  166,    0
  2759,111449,20250809,  134,    0
  2759,111449,20250810,  126,    0
  2759,111449,20250811,  107,    0
  2759,111449,20250812,  127,    0
  2759,111449,20250813,  158,    0
  2759,111449,20250814,  172,    0
  2759,111449,20250815,  180,    0
  2759,111449,20250816,  153,    0
  2759,111449,20250817,  122,    0
  2759,111449,20250818,  105,    0
  2759,111449,20250819,  120,    0
  2759,111449,20250820,  128,    0
  2759,111449,20250821,   99,    0
  2759,111449,20250822,  104,    0
  2759,111449,20250823,  101,    0
  2759,111449,20250824,   89,    0
  2759,111449,20250825,  103,    0
  2759,111449,20250826,   99,    0
  2759,111449,20250827,  149,    0
  2759,111449,20250828,  163,    0
  2759,111449,20250829,  137,    0
  2759,111449,20250830,  132,    0
  2759,111449,20250831,  116,    0
  2759,111449,20250901,  145,    0
  2759,111449,20250902,  167,    0
  2759,111449,20250903,  135,    0
  2759,111449,20250904,  161,    0
  2759,111449,20250905,  158,    0
  2759,111449,20250906,  120,    0
  2759,111449,20250907,  102,    0
  2759,111449,20250908,  109,    0
  2759,111449,20250909,  118,    0
  2759,111449,20250910,  141,    0
  2759,111449,20250911,  133,    0
  2759,111449,20250912,  113,    0
  2759,111449,20250913,   93,    0
  2759,111449,20250914,  107,    0
  2759,111449,20250915,  113,    0
  2759,111449,20250916,  129,    0
  2759,111449,20250917,  123,    0
  2759,111449,20250918,  146,    0
  2759,111449,20250919,  169,    0
  2759,111449,20250920,  144,    0
  2759,111449,20250921,  125,    0
  2759,111449,20250922,   77,    0
  2759,111449,20250923,   56,    0
  2759,111449,20250924,   67,    0
  2759,111449,20250925,   76,    0
  2759,111449,20250926,   96,    0
  2759,111449,20250927,  107,    0
  2759,111449,20250928,   72,    0
  2759,111449,20250929,   59,    0
  2759,111449,20250930,   47,    0
  2759,111449,20251001,   42,    0
  2759,111449,20251002,   16,    0
  2759,111449,20251003,   11,    0
  2759,111449,20251004,   66,    0
  2759,111449,20251005,   94,    0
  2759,111449,20251006,   94,    0
  2759,111449,20251007,   94,    0
  2759,111449,20251008,  119,    0
  2759,111449,20251009,  113,    0
  2759,111449,20251010,  120,    0
  2759,111449,20251011,  132,    0
  2759,111449,20251012,  119,    0
  2759,111449,20251013,   71,    0
  2759,111449,20251014,   63,    0
  2759,111449,20251015,   80,    0
  2759,111449,20251016,  104,    0
  2759,111449,20251017,   76,    0
  2759,111449,20251018,   -7,    0
  2759,111449,20251019,  -13,    0
  2759,111449,20251020,   29,    0
  2759,111449,20251021,   91,    0
  2759,111449,20251022,   93,    0
  2759,111449,20251023,  102,    0
  2759,111449,20251024,   74,    0
  2759,111449,20251025,   63,    0
  2759,111449,20251026,   37,    0
  2759,111449,20251027,   55,    0
  2759,111449,20251028,   74,    0
  2759,111449,20251029,   72,    0
  2759,111449,20251030,   74,    0
  2759,111449,20251031,   35,    0
  2759,111449,20251101,   42,    0
  2759,111449,20251102,   93,    0
  2759,111449,20251103,   84,    0
  2759,111449,20251104,   74,    0
  2759,111449,20251105,   58,    0
  2759,111449,20251106,   48,    0
  2759,111449,20251107,   38,    0
  2759,111449,20251108,  -17,    0
  2759,111449,20251109,    7,    0
  2759,111449,20251110,   51,    0
  2759,111449,20251111,   35,    0
  2759,111449,20251112,   43,    0
  2759,111449,20251113,   70,    0
  2759,111449,20251114,   66,    0
  2759,111449,20251115,   49,    0
  2759,111449,20251116,   49,    0
  2759,111449,20251117,   11,    0
  2759,111449,20251118,   11,    0
  2759,111449,20251119,   15,    0
  2759,111449,20251120,  -12,    0
  2759,111449,20251121,  -37,    0
  2759,111449,20251122,  -56,    0
  2759,111449,20251123,  -52,    0
  2759,111449,20251124,  -36,    0
  2759,111449,20251125,   -3,    0
  2759,111449,20251126,  -12,    0
  2759,111449,20251127,   20,    0
  2759,111449,20251128,   37,    0
  2759,111449,20251129,   48,    0
  2759,111449,20251130,   46,    0
  2759,111449,20251201,   -3,    0
  2759,111449,20251202,   -6,    0
  2759,111449,20251203,    3,    0
  2759,111449,20251204,    7,    0
  2759,111449,20251205,   15,    0
  2759,111449,20251206,    5,    0
  2759,111449,20251207,   32,    0
  2759,111449,20251208,   64,    0
  2759,111449,20251209,  105,    0
  2759,111449,20251210,   99,    0
  2759,111449,20251211,   52,    0
  2759,111449,20251212,   25,    0
  2759,111449,20251213,   41,    0
  2759,111449,20251214,   42,    0
  2759,111449,20251215,   15,    0
  2759,111449,20251216,   -6,    0
  2759,111449,20251217,  -17,    0
  2759,111449,20251218,   34,    0
  2759,111449,20251219,   30,    0
  2759,111449,20251220,   36,    0
  2759,111449,20251221,   43,    0
  2759,111449,20251222,    6,    0
  2759,111449,20251223,    2,    0
  2759,111449,20251224,  -77,    0
  2759,111449,20251225,  -92,    0
  2759,111449,20251226,  -93,    0
  2759,111449,20251227,   -7,    0
  2759,111449,20251228,  -26,    0
  2759,111449,20251229,   -9,    0
  2759,111449,20251230,  -24,    0
  2759,111449,20251231,  -32,    0
